id,account_type
2826477963,bot
503620000,bot
3534004638,human
16818600,human
1191748009,bot
890692443145940992,human
1006904365016330245,human
858038708,human
2293801410,bot
1301324257,human
196387309,bot
153133550,human
525640174,human
2400761,human
18653699,human
89432582,human
584884747,bot
411607558,human
2835653131,human
16556561,human
2864751126,human
313041437,human
62693927,human
72131142,human
233349705,human
256418377,bot
278962765,human
425501261,bot
14197352,human
104899180,bot
3299648112,bot
214475390,bot
550281859,human
1659150979,human
743063090183340032,human
3160187534,bot
35693211,human
114860704,human
99918503,human
251175591,bot
14459578,bot
3239092924,human
4499219135,human
1074569922,bot
877334466322206720,bot
3258491597,bot
740336334,human
49586895,human
27042513,human
37790416,human
711238352,human
2686238562,human
205562604,bot
27828974,human
317760255,human
588555008,bot
92840722,bot
874706419660058626,bot
509125408,bot
3539247912,bot
891014190000996352,human
1056395332811014144,human
65839938,bot
376218450,human
55616342,human
534553433,bot
122725212,bot
322216804,bot
637313893,human
465085290,human
76235237,human
1556652942,human
17343387,human
1616421800,human
54829997,human
149726145,human
49062855,human
1055597310099537920,human
56140769,bot
47490022,human
22062071,human
199009284,human
1665704966,human
16557087,human
30188594,human
3125584960,human
1527030852,human
297051227,human
38577243,human
618701917,human
972596322,human
278499730,human
914827333424615424,human
539272301,bot
201892982,human
15508598,human
326411398,human
68199553,bot
2397349010,human
40936601,human
123774113,human
765844576091398144,bot
772416363801501696,human
2480448678,human
445162674,human
2433787058,human
185902260,human
1054545282468331520,bot
724083902,bot
43820226,human
957391562043895808,bot
2452137170,human
430744802,human
2445321452,bot
456697074,human
871431225029689344,bot
853151789457080320,bot
41461010,human
288400661,bot
772485436539297797,human
15246621,human
3232015662,human
25732408,human
26518842,human
2787157306,human
174368061,human
257467708,bot
2318968129,bot
747939145,human
65054055,human
871409005,bot
16557431,bot
2383717754,human
15771003,human
220767613,bot
1153738128,bot
882762258157371392,bot
16295311,bot
22324642,human
47490465,human
894415724122439681,human
3402147251,human
23897524,human
748256563643678722,human
62432717,human
323528161,human
216049127,bot
966305262,human
500475374,human
307537399,human
261662205,human
366781966,human
788571666,bot
14722589,human
356296224,human
765880051904745472,bot
2337318434,bot
774712046491500544,human
283682353,human
74753587,human
93365814,human
112240185,human
983427268528754688,human
1398318667,human
30451290,human
220767864,human
1323345541,bot
137143949,human
2362626051,bot
498378398,human
28354217,human
25470650,human
73443014,human
19965640,human
255370956,human
73967313,bot
1013753576,human
2369300208,human
126134013,human
16033537,human
69773058,human
897258865829584897,human
33597201,human
50374439,human
1537779498,human
19965751,human
18130749,human
136881984,human
17344324,human
1395697478,human
2620958537,human
877527287096332288,bot
792766296,human
842311513,bot
456173408,bot
286566250,bot
4128024430,bot
800172091353939969,human
50374512,human
2822547328,human
765743766439419904,bot
2916919175,human
920605141807403008,bot
253536139,human
121677709,human
448833422,human
770397247611604992,bot
34645905,human
15771549,human
772603048862420993,bot
28616639,human
49588164,human
1692182468,human
2768807890,human
626567123,human
1319413716,human
1406445535,human
1383114716,bot
238069730,bot
224176099,bot
64006122,human
453552110,human
202680312,human
318547968,bot
1373677573,bot
827914820137652224,human
785555796717342720,human
824112427071574016,human
822864930735001600,bot
772424392429146112,human
187213842,bot
388016157,human
329820203,human
1340647490,bot
39364684,human
136357971,bot
217098331,bot
57190494,human
807184478,bot
36481141,human
33597564,human
17868927,human
2806294664,human
108046485,human
45131936,bot
336898233,human
1624549561,human
1675405508,human
2161944769,human
1310763212,human
30451922,human
86026453,human
47753447,human
376482052,human
15509776,human
2646911251,bot
2675222804,human
398502177,human
262711591,bot
236235053,human
378054964,human
478193975,bot
366520644,human
393783628,bot
24947031,human
415803736,bot
189311322,bot
420784475,human
117483874,bot
285780330,bot
510437747,bot
25209206,human
836946931167473665,human
2925832582,human
835400306909458433,bot
18131339,human
76589464,human
80521629,human
286042531,human
772469372883468288,human
46705068,human
749745479114719232,human
3245648312,human
44345790,human
3092818390,human
21277150,human
259303903,bot
21539304,human
1030793713,bot
98871793,human
489990660,human
145795595,human
290499084,bot
358394383,human
877527848218533888,bot
855820624748355584,bot
890855599084150784,human
205302299,human
304130588,human
4216891933,bot
24160821,human
325102148,human
408201798,bot
261401156,human
1606462026,human
45394510,human
53520977,bot
889842661502439424,human
19966557,human
196913758,human
966285354847363072,bot
423668324,bot
1924967034,human
266644093,human
23636611,human
713337475,bot
51948170,bot
489728651,bot
1701620364,bot
1571334800,human
341879440,human
462465704,human
18393773,human
23112377,human
849209424908517376,human
29403856,human
476621523,human
434154200,human
563129056,human
4404587235,human
204778207,bot
474460026,human
47753979,human
303868690,human
1226091284,human
2433002263,bot
471378714,human
1709484829,human
243051298,bot
237546280,human
134523688,human
232303404,human
89434927,human
121678643,human
42511158,human
3224677178,bot
84936856,human
754930997209264128,human
17345347,human
304393027,human
2337057608,human
1633987406,human
515156840,human
911780719,human
623422330,bot
122203009,human
73968519,human
178301836,human
577285007,bot
44346258,human
66104231,human
877409556250406912,bot
1668852648,human
146320301,human
23636912,human
273984441,human
2806557626,human
102804411,human
78687173,bot
162573259,bot
88910796,human
555789264,bot
2992679894,bot
1081650144,bot
1329900518,human
553429991,human
299150321,human
18131961,human
24423418,human
1450486789,bot
69512214,bot
898935834,bot
174369819,bot
21539881,human
287878186,bot
943531262576332800,bot
1445243953,bot
1183099957,bot
23112757,human
24947768,human
600878142,human
18132032,human
3143150660,bot
427076679,human
848079943,human
575188047,human
247508058,bot
43822174,human
164408422,human
37530732,human
242527342,human
4040207472,bot
1011995299622064131,human
309111929,bot
250653825,human
6859912,human
865670428701765632,human
715669667356880896,human
365735059,human
776654376144220160,bot
356654880,bot
101756062,bot
467446947,bot
347909288,human
17607851,human
42249385,bot
257469643,bot
46705868,bot
207662296,human
1909763288,human
866700947438919680,bot
772487374299422720,human
287878372,human
135572710,human
1114418412,human
31239408,human
2684136691,bot
772457623866269697,human
876024486067396609,bot
2519966826,human
3160976631,bot
166767883,human
841788686,bot
875884790377046018,bot
723541998792224768,human
829665642139758592,bot
2892279070,human
46705950,bot
2459217193,bot
147369259,human
56405314,human
14200130,human
16559428,human
139242827,human
779609124355047424,bot
555527518,human
108309868,human
219721083,bot
38055292,human
1400155531,human
107523475,bot
294432153,human
2938154393,bot
43298203,human
185904549,human
781495722,human
726969781,human
75541946,human
449883580,bot
1045212613,bot
70299078,human
740077016,bot
2290134488,human
23375335,human
75279848,bot
1616948725,bot
893741130419916800,human
185380357,bot
2190781959,bot
493399560,bot
45919773,human
2776673822,bot
37531173,human
1146924595,human
139505211,human
1968221778,human
82095703,human
474263130,bot
43298395,human
386707036,bot
186691165,human
208711264,human
2289086048,human
544517731,human
184594022,bot
125873781,human
363900537,human
1031259401448050688,human
73444994,human
3236736642,human
60337801,human
95989391,human
932610451283890177,bot
1012447780504326145,human
20491941,human
337161893,human
4588875447,bot
3335040713,human
21278412,human
15249113,human
2891493085,bot
18132708,bot
98873067,bot
629190380,bot
175681262,human
756699758035632128,human
1413000943,bot
772441577641877504,human
67415806,human
322744081,human
3960778514,human
877509588492238848,bot
34032271,human
23375688,human
463777608,human
2629611357,human
852117955634753536,bot
40677226,human
2693574506,human
1390980968,human
188526448,human
24948611,bot
38055815,human
80523144,human
4107317134,human
834245309962272768,human
795628507384659968,human
834644070026854400,bot
203730846,bot
866168738,bot
2366156712,human
95465386,human
834486651690827777,bot
74231747,human
1542238148,human
1061728195,bot
1437118404,bot
707833806,bot
2208083940,human
157593577,human
339783676,human
790659465951358976,human
945777779815088128,bot
907085654760226821,bot
20492323,human
18395177,human
996898467388719111,human
1912909891,bot
297054284,human
771890364710064128,human
270315611,human
2254221422,human
841996616861159426,bot
288141449,human
3004215430,human
723562626,bot
433893513,human
1720496270,human
957811939937214465,bot
35172509,human
193245346,human
765927733444706304,bot
752329855803371520,human
17871030,human
2911416509,human
43299006,bot
40415424,human
2339156160,bot
270315713,bot
2783490241,human
1613541570,human
201371845,bot
87601352,bot
4823232713,bot
303083726,bot
138195152,human
1183887576,human
22851805,human
79474915,bot
2210443507,human
964082004852596741,bot
931982628831617024,human
268480774,bot
576499978,bot
140554508,human
944223835381030913,human
43299104,human
18657572,human
1883549990,human
412135727,human
1015186749755142144,bot
1123070270,bot
1139847499,human
877478371260813312,bot
247771492,bot
372027748,bot
295481711,human
44872052,human
1055887833565663232,human
243577214,bot
267956619,human
3332419978,bot
172274063,bot
68465048,human
18133405,human
66892189,human
235975085,bot
117748143,human
15249841,human
3286544840,bot
3146297809,bot
1050380044395270144,human
18919909,human
903621498375733248,bot
812465328575971328,human
793819867883405312,human
567325165,bot
265073138,human
22065652,human
523547131,human
461419006,human
882094711313498113,bot
314356233,human
193769995,bot
345813518,human
147370518,bot
880780071048544257,bot
215265837,human
36745773,human
330871343,bot
919122482,human
465089074,bot
392475186,bot
215265849,bot
21279296,human
23376456,human
40153678,bot
749017669970501632,human
15512157,human
549761644,bot
164934259,human
20755072,human
635220617,human
91271818,human
91796121,human
2467869338,human
45920933,human
306229934,human
765938743073275904,bot
2149626545,bot
1327542978,bot
2595533509,human
36483808,human
3027809025,bot
113816349,bot
1538306852,human
388281124,human
4552700714,human
122729263,human
48804657,human
76591925,human
405582667,bot
247509836,human
176468814,human
14463848,human
1580512104,human
20493166,human
21541743,human
588821358,bot
1026339709,human
805876608,bot
2257630110,human
719227283085660160,bot
2420683685,bot
18396070,human
81048495,bot
169128885,human
18133942,human
177779640,human
1043379128,human
2899620801,human
2352526278,human
19968983,human
2943398870,human
552121309,bot
141341662,human
846771174,bot
1568977914,human
198226950,human
70824970,human
52474890,human
87602190,human
2663953424,human
481604626,human
1220326424,bot
747476683947532288,human
89699362,human
772122592035700736,human
377795633,human
42513459,human
86029369,human
703640640,human
32289870,human
2618602598,bot
924479079365185536,bot
849303039496392704,bot
225752176,human
819158856290832389,human
133215350,human
2631709828,human
112768135,bot
16561291,human
1017495099629096960,human
877297251663712258,bot
2753868958,human
771923787562508288,bot
772183587449888768,human
141341863,human
180139174,human
1561900206,human
134263983,bot
50640050,human
784349747230433281,bot
755219881017106433,human
423146699,human
875899145743212544,bot
